source,lineNumber,reference,personReference,neighbourhood,folio,baseSurname,givenName,surnamePrefix,disambiguatingDescription,related,altName
KLAC02572000106_2R.txt,29,""" , Yed. geb. Margareta van Outshoorn   30         295v","Haringhcarspel, Yed. geb. Margareta van Outshoorn",30,295v,Haringhcarspel,Yed.,,,,Margareta van Outshoorn
KLAC02572000106_2R.txt,30,"Haringmna, Philip — schoenmaker                      52         312","Haringmna, Philip — schoenmaker",52,312,Haringmna,Philip,,schoenmaker,,
KLAC02572000106_2R.txt,31,"Harings, Willem                                    24         226v","Harings, Willem",24,226v,Harings,Willem,,,,
KLAC02572000106_2R.txt,32,"Harke, Pieter — wijnkooper                           6          52v","Harke, Pieter — wijnkooper",6,52v,Harke,Pieter,,wijnkooper,,
KLAC02572000106_2R.txt,33,"Harle, Gerrit — cruijdenier                         12         111","Harle, Gerrit — cruijdenier",12,111,Harle,Gerrit,,cruijdenier,,
KLAC02572000107_2R.txt,0,"Horle(s), Willem Gerritsz — dochter, van             27         257v","Horle(s), Willem Gerritsz — dochter, van",27,257v,Horle(s),Willem Gerritsz,,"dochter, van",,
KLAC02572000107_2R.txt,1,"Harmensz, Abel — timmerman                          31         307","Harmensz, Abel — timmerman",31,307,Harmensz,Abel,,timmerman,,
KLAC02572000107_2R.txt,2,"Harmansz, Abraham — smit                             3         497","Harmansz, Abraham — smit",3,497,Harmansz,Abraham,,smit,,
KLAC02572000107_2R.txt,3,"Harmans, Aefje — wed. Dirck IJsbrantsz              55         5C3v","Harmans, Aefje — wed. Dirck IJsbrantsz",55,5C3v,Harmans,Aefje,,wed. Dirck IJsbrantsz,,
KLAC02572000107_2R.txt,4,"Harmenz, Aeltgen — wed. Isaack tiitsen               10          S6v","Harmenz, Aeltgen — wed. Isaack tiitsen",10,S6v,Harmenz,Aeltgen,,wed. Isaack tiitsen,,
KLAC02572000107_2R.txt,5,"Harmansz, Aert — betiel vercoper                    49         455","Harmansz, Aert — betiel vercoper",49,455,Harmansz,Aert,,betiel vercoper,,
KLAC02572000107_2R.txt,6,"Harmens, Albert — comenijhouder                     17         155","Harmens, Albert — comenijhouder",17,155,Harmens,Albert,,comenijhouder,,
KLAC02572000107_2R.txt,7,""" , Annetje — wed. Claas Barentsz              43         107","Harmens, Annetje — wed. Claas Barentsz",43,107,Harmens,Annetje,,wed. Claas Barentsz,,
KLAC02572000107_2R.txt,8,""" , Annitje                                    50         46Ov","Harmens, Annitje",50,46Ov,Harmens,Annitje,,,,
KLAC02572000107_2R.txt,9,"Harmenz, Arent — cleermaxer                         10          95","Harmenz, Arent — cleermaxer",10,95,Harmenz,Arent,,cleermaxer,,
KLAC02572000107_2R.txt,10,"Harzensz, Arent — backer                            43         4Olv.","Harzensz, Arent — backer",43,4Olv.,Harzensz,Arent,,backer,,
KLAC02572000107_2R.txt,11,""" , Bartholomeus                              17         159v","Harzensz, Bartholomeus",17,159v,Harzensz,Bartholomeus,,,,
KLAC02572000107_2R.txt,12,""" , Wed. Dirck — lootgieter                    5          43","Harzensz, Wed. Dirck — lootgieter",5,43,Harzensz,Wed. Dirck,,lootgieter,,
KLAC02572000107_2R.txt,13,"Harmansz, Dirck — backer                            5k         509","Harmansz, Dirck — backer",5k,509,Harmansz,Dirck,,backer,,
KLAC02572000107_2R.txt,14,"Harmansz, Douve                                    438         hhh","Harmansz, Douve",438,hhh,Harmansz,Douve,,,,
KLAC02572000107_2R.txt,15,"Harmansz, Enno — glasemaker                         60         561","Harmansz, Enno — glasemaker",60,561,Harmansz,Enno,,glasemaker,,
KLAC02572000107_2R.txt,16,""" , Evert — kouckebacker                      Ze         312","Harmansz, Evert — kouckebacker",Ze,312,Harmansz,Evert,,kouckebacker,,
KLAC02572000107_2R.txt,17,"Harmenz, Geertge                                    5          20","Harmenz, Geertge",5,20,Harmenz,Geertge,,,,
KLAC02572000107_2R.txt,18,"Harmansz, Gerrit — kuijper                          47         L33v","Harmansz, Gerrit — kuijper",47,L33v,Harmansz,Gerrit,,kuijper,,
KLAC02572000107_2R.txt,19,""" , Gerrit — ijservercoper                    47         439","Harmansz, Gerrit — ijservercoper",47,439,Harmansz,Gerrit,,ijservercoper,,
KLAC02572000107_2R.txt,20,"Harmensz, Harmen — glasemaker                       18         1753","Harmensz, Harmen — glasemaker",18,1753,Harmensz,Harmen,,glasemaker,,
KLAC02572000107_2R.txt,21,"Harmansz, Harman — soldaet                          39         372","Harmansz, Harman — soldaet",39,372,Harmansz,Harman,,soldaet,,
KLAC02572000107_2R.txt,22,"Harmensz, Harman                                   51         475v","Harmensz, Harman",51,475v,Harmensz,Harman,,,,
KLAC02572000107_2R.txt,23,"Harcansz, Harman — sticklijvermaker                 53         #â9","Harcansz, Harman — sticklijvermaker",53,#â9,Harcansz,Harman,,sticklijvermaker,,
KLAC02572000107_2R.txt,24,"Hermensz, Hendrick — cuijper                        253         210v","Hermensz, Hendrick — cuijper",253,210v,Hermensz,Hendrick,,cuijper,,
KLAC02572000107_2R.txt,25,"Harmensz, wed. Hendr —  geb. Geertje Claesz          30         290v","Harmensz, wed. Hendr —  geb. Geertje Claesz",30,290v,Harmensz,wed. Hendr,,geb. Geertje Claesz,,
KLAC02572000107_2R.txt,26,"Harmansz, Hendrick — distelateur                    31         306","Harmansz, Hendrick — distelateur",31,306,Harmansz,Hendrick,,distelateur,,
KLAC02572000107_2R.txt,27,""" , Hendrick                                  40         5380","Harmansz, Hendrick",40,5380,Harmansz,Hendrick,,,,
KLAC02572000107_2R.txt,28,"Harmensz, Wed. Hendrick                             53         508v","Harmensz, Wed. Hendrick",53,508v,Harmensz,Wed. Hendrick,,,,
KLAC02572000107_2R.txt,29,""" , HendÌ — rouwkleederen-verhuurder           6          &7v","Harmensz, HendÌ — rouwkleederen-verhuurder",6,&7v,Harmensz,HendÌ,,rouwkleederen-verhuurder,,
KLAC02572000107_2R.txt,30,"Haermansz, wed. Iken — backer — geb. Lijntje Gerrits  50       464","Haermansz, wed. Iken — backer — geb. Lijntje Gerrits",50,464,Haermansz,wed. Iken,,backer — geb. Lijntje Gerrits,,
KLAC02572000107_2R.txt,31,"Harmensz, Jacob                                    20         183","Harmensz, Jacob",20,183,Harmensz,Jacob,,,,
KLAC02572000107_2R.txt,32,"Harmansz, Jacob — cruijdenier                       47         LLO","Harmansz, Jacob — cruijdenier",47,LLO,Harmansz,Jacob,,cruijdenier,,
KLAC02572000107_2R.txt,33,"Harmensz, Jan                                       3          20","Harmensz, Jan",3,20,Harmensz,Jan,,,,
KLAC02572000107_2R.txt,34,"Harmens, Jan — groots schipper op Leijáen            b          3Cv","Harmens, Jan — groots schipper op Leijáen",b,3Cv,Harmens,Jan,,groots schipper op Leijáen,,
KLAC02572000107_2R.txt,35,"Harmensz, úan — kleermaker                          17          56","Harmensz, úan — kleermaker",17,56,Harmensz,úan,,kleermaker,,
KLAC02572000107_2R.txt,36,"Hermense, Jan — backer                              17         159v","Hermense, Jan — backer",17,159v,Hermense,Jan,,backer,,
KLAC02572000108_2R.txt,0,"Harmensz, wed. Jan — Erven van                      20         125v","Harmensz, wed. Jan — Erven van",20,125v,Harmensz,wed. Jan,,Erven van,,
KLAC02572000108_2R.txt,1,""" , Jan — comenijhouder                       20         156","Harmensz, Jan — comenijhouder",20,156,Harmensz,Jan,,comenijhouder,,
KLAC02572000108_2R.txt,2,""" , Jan — vleeshouder                         26         248","Harmensz, Jan — vleeshouder",26,248,Harmensz,Jan,,vleeshouder,,
KLAC02572000108_2R.txt,3,""" , Jan — cuijver                            21         302","Harmensz, Jan — cuijver",21,302,Harmensz,Jan,,cuijver,,
KLAC02572000108_2R.txt,4,""" , Jan — roijmeester                         38         z62","Harmensz, Jan — roijmeester",38,z62,Harmensz,Jan,,roijmeester,,
KLAC02572000108_2R.txt,5,""" , Jan — steenhouder                         39         37Cv","Harmensz, Jan — steenhouder",39,37Cv,Harmensz,Jan,,steenhouder,,
KLAC02572000108_2R.txt,6,"Harmansz, Jan — waesdrager                          L9         457","Harmansz, Jan — waesdrager",L9,457,Harmansz,Jan,,waesdrager,,
KLAC02572000108_2R.txt,7,"Harmansz, wed. Jan — cuijper                        51         475","Harmansz, wed. Jan — cuijper",51,475,Harmansz,wed. Jan,,cuijper,,
KLAC02572000108_2R.txt,8,"Harmansz, wed. Jan — backer                         54         514","Harmansz, wed. Jan — backer",54,514,Harmansz,wed. Jan,,backer,,
KLAC02572000108_2R.txt,9,"Harmansz, Jan — boomsluijter                         D         613","Harmansz, Jan — boomsluijter",D,613,Harmansz,Jan,,boomsluijter,,
KLAC02572000108_2R.txt,10,"Harmansz, wed. Jan Cornelisz                        51         47Ev","Harmansz, wed. Jan Cornelisz",51,47Ev,Harmansz,wed. Jan Cornelisz,,,,
KLAC02572000108_2R.txt,11,"Harmens, Jannetge                                    6          Lov","Harmens, Jannetge",6,Lov,Harmens,Jannetge,,,,
KLAC02572000108_2R.txt,12,"Harmens, Jannitje — wed.                            5          L6Sv","Harmens, Jannitje — wed.",5,L6Sv,Harmens,Jannitje,,wed.,,
KLAC02572000108_2R.txt,13,"Harmens, Jannitje — Erven van                       52         485v","Harmens, Jannitje — Erven van",52,485v,Harmens,Jannitje,,Erven van,,
KLAC02572000108_2R.txt,14,"Harmansz, Jeurioen — kaeswinckelier                 50         466","Harmansz, Jeurioen — kaeswinckelier",50,466,Harmansz,Jeurioen,,kaeswinckelier,,
KLAC02572000108_2R.txt,15,"Harmars, Wed. Caspar                               11         108","Harmars, Wed. Caspar",11,108,Harmars,Wed. Caspar,,,,
KLAC02572000108_2R.txt,16,"Harmansz, Claes — backer                            11         107","Harmansz, Claes — backer",11,107,Harmansz,Claes,,backer,,
KLAC02572000108_2R.txt,17,"Harmansz, Coert — backer                            58        5451","Harmansz, Coert — backer",58,5451,Harmansz,Coert,,backer,,
KLAC02572000108_2R.txt,18,""" , Lambert — knecht van de sijnal            36         3L3v","Harmansz, Lambert — knecht van de sijnal",36,3L3v,Harmansz,Lambert,,knecht van de sijnal,,
KLAC02572000108_2R.txt,19,"Harmensz, Lucas — kistemaker — Erven van            49         456","Harmensz, Lucas — kistemaker — Erven van",49,456,Harmensz,Lucas,,kistemaker — Erven van,,
KLAC02572000108_2R.txt,20,""" , Malius                                    52         495v","Harmensz, Malius",52,495v,Harmensz,Malius,,,,
KLAC02572000108_2R.txt,21,"Harmens, Marritge — stijffselvercoopster             7          58","Harmens, Marritge — stijffselvercoopster",7,58,Harmens,Marritge,,stijffselvercoopster,,
KLAC02572000108_2R.txt,22,"Harmens, Marritje                                   36         349","Harmens, Marritje",36,349,Harmens,Marritje,,,,
KLAC02572000108_2R.txt,23,"Hafmanèz, Maurits — Haarlemmerschipper              49         454","Hafmanèz, Maurits — Haarlemmerschipper",49,454,Hafmanèz,Maurits,,Haarlemmerschipper,,
KLAC02572000108_2R.txt,24,"Harnensz, Pieter — koussekooper                     6          51v","Harnensz, Pieter — koussekooper",6,51v,Harnensz,Pieter,,koussekooper,,
KLAC02572000108_2R.txt,25,""" , Pieter — Erven                            21         195v","Harnensz, Pieter — Erven",21,195v,Harnensz,Pieter,,Erven,,
KLAC02572000108_2R.txt,26,""" , Wed. Reijndert                            51         &7tv","Harnensz, Wed. Reijndert",51,&7tv,Harnensz,Wed. Reijndert,,,,
KLAC02572000108_2R.txt,27,""" , Stoffel — kistemaker                      50         L65v","Harnensz, Stoffel — kistemaker",50,L65v,Harnensz,Stoffel,,kistemaker,,
KLAC02572000108_2R.txt,28,""" , Teunis — kistemaker                  30       292","Harnensz, Teunis — kistemaker",30,292,Harnensz,Teunis,,kistemaker,,
KLAC02572000108_2R.txt,29,""" , Volckert — waegirager                     L         Ll6v","Harnensz, Volckert — waegirager",L,Ll6v,Harnensz,Volckert,,waegirager,,
KLAC02572000108_2R.txt,30,"Harmansz, Willen — waegdrager                       51         48","Harmansz, Willen — waegdrager",51,48,Harmansz,Willen,,waegdrager,,
KLAC02572000108_2R.txt,31,"Harpersz, Harmen — schuijtevoerder                  26         255","Harpersz, Harmen — schuijtevoerder",26,255,Harpersz,Harmen,,schuijtevoerder,,
KLAC02572000108_2R.txt,32,""" , wed. Willem — geb. Sara van de Veen       48         4L5v","Harpersz, wed. Willem — geb. Sara van de Veen",48,4L5v,Harpersz,wed. Willem,,geb. Sara van de Veen,,
KLAC02572000108_2R.txt,33,"Harsbeeck, Paulus — maxelaer                        25         239v","Harsbeeck, Paulus — maxelaer",25,239v,Harsbeeck,Paulus,,maxelaer,,
KLAC02572000108_2R.txt,34,""" , Susanna van — wed. Jan van Ôs            50         294v","Harsbeeck, Susanna van — wed. Jan van Ôs",50,294v,Harsbeeck,Susanna,van,wed. Jan van Ôs,,
KLAC02572000108_2R.txt,35,"Harsingh, Jonannes                                  49         L53v","Harsingh, Jonannes",49,L53v,Harsingh,Jonannes,,,,
KLAC02572000108_2R.txt,36,""" , Carel                                     49         453v","Harsingh, Carel",49,453v,Harsingh,Carel,,,,
KLAC02572000108_2R.txt,37,""" , Hillen                                                             49                455v","Harsingh, Hillen",49,455v,Harsingh,Hillen,,,,
KLAC02572000109_2R.txt,0,"Hersinch, Willem                          g       b55r","Hersinch, Willem",g,b55r,Hersinch,Willem,,,,
KLAC02572000109_2R.txt,1,"Hart, Goer                                         27         262v","Hart, Goer",27,262v,Hart,Goer,,,,
KLAC02572000109_2R.txt,2,"Hart, juffr. Geertruijt de                         27         261","Hart, juffr. Geertruijt de",27,261,Hart,juffr. Geertruijt,de,,,
KLAC02572000109_2R.txt,3,""" , Geertruijt de                                 23         327","Hart, Geertruijt de",23,327,Hart,Geertruijt,de,,,
KLAC02572000109_2R.txt,4,""" , Juffrouw de                                   27         250","Hart, Juffrouw de",27,250,Hart,Juffrouw,de,,,
KLAC02572000109_2R.txt,5,"Hartes, Lambert wed. Claas Jansz — cleermaker       i         413v","Hartes, Lambert wed. Claas Jansz — cleermaker",i,413v,Hartes,Lambert wed. Claas Jansz,,cleermaker,,
KLAC02572000109_2R.txt,6,"Hartsers, Lodewijck                                 7          65","Hartsers, Lodewijck",7,65,Hartsers,Lodewijck,,,,
KLAC02572000109_2R.txt,7,""" , Lodewijck                        A        610","Hartsers, Lodewijck",A,610,Hartsers,Lodewijck,,,,
KLAC02572000109_2R.txt,8,"Hartjens, Arent + huisvrouw en kinderen             52         36","Hartjens, Arent + huisvrouw en kinderen",52,36,Hartjens,Arent,,,huisvrouw en kinderen,
KLAC02572000109_2R.txt,9,"Haertloop, Jacob Pietersz — zoon van                 51         479v","Haertloop, Jacob Pietersz — zoon van",51,479v,Haertloop,Jacob Pietersz,,zoon van,,
KLAC02572000109_2R.txt,10,""" , Pieter                           51       b72v","Haertloop, Pieter",51,b72v,Haertloop,Pieter,,,,
KLAC02572000109_2R.txt,11,"Hartman, Dirck Albertz                               2          14","Hartman, Dirck Albertz",2,14,Hartman,Dirck Albertz,,,,
KLAC02572000109_2R.txt,12,""" , Wed. Gerrit — geb. Susanna Jacobs          49         455v","Hartman, Wed. Gerrit — geb. Susanna Jacobs",49,455v,Hartman,Wed. Gerrit,,geb. Susanna Jacobs,,
KLAC02572000109_2R.txt,13,""" , Isack — chirurgijn                         59         551","Hartman, Isack — chirurgijn",59,551,Hartman,Isack,,chirurgijn,,
KLAC02572000109_2R.txt,14,""" , Jacobus — chirurgijn                       50         467","Hartman, Jacobus — chirurgijn",50,467,Hartman,Jacobus,,chirurgijn,,
KLAC02572000109_2R.txt,15,""" , Henal — koussewinkel                        4          29v","Hartman, Henal — koussewinkel",4,29v,Hartman,Henal,,koussewinkel,,
KLAC02572000109_2R.txt,16,""" , Corn. getr. met Philips de la Fontaine      7          S7Y","Hartman, Corn. getr. met Philips de la Fontaine",7,S7Y,Hartman,Corn. getr. met Philips,de la,,,
KLAC02572000109_2R.txt,17,"Hiartmans, Harmanus — cassier van de tnresaurie       O         5S3v","Hiartmans, Harmanus — cassier van de tnresaurie",O,5S3v,Hiartmans,Harmanus,,cassier van de tnresaurie,,
KLAC02572000109_2R.txt,18,"Hartmanz, Harmen                                     8          71","Hartmanz, Harmen",8,71,Hartmanz,Harmen,,,,
KLAC02572000109_2R.txt,19,"Hartogh, Elisabeth — wed. Isack del Court           11         104v","Hartogh, Elisabeth — wed. Isack del Court",11,104v,Hartogh,Elisabeth,,wed. Isack del Court,,
KLAC02572000109_2R.txt,20,"Hartoghvelt, Barnardus — advocaat                   25         232","Hartoghvelt, Barnardus — advocaat",25,232,Hartoghvelt,Barnardus,,advocaat,,
